date,ticker,market_cap_usd,volume_usd
2022-12-05,BTC,326086201568.41547,10690173319.9439
2022-12-06,BTC,328199310631.1556,9106145121.63436
2022-12-07,BTC,323944154279.1225,9171547819.53495
2022-12-08,BTC,331330076551.5836,9599018485.34972
2022-12-09,BTC,329513766613.9268,9261513002.27664
2022-12-10,BTC,329300761676.0754,5242742795.82731
2022-12-11,BTC,328742369908.81226,6181456906.70554
2022-12-12,BTC,330703233431.764,8884761295.86904
2022-12-13,BTC,341864385936.1696,13084919190.8963
2022-12-14,BTC,342550310001.91003,12274215733.1975
2022-12-15,BTC,333608737800.18677,9628729849.49231
2022-12-16,BTC,319428047892.88965,11542067285.3979
2022-12-17,BTC,322679384960.55084,5905072402.3192
2022-12-18,BTC,322727877320.70087,4410520761.54033
2022-12-19,BTC,315970590232.1877,8026243814.63354
2022-12-20,BTC,325175184915.4376,10507063258.2858
2022-12-21,BTC,323241590694.86566,6240290599.95082
2022-12-22,BTC,323519164532.47,7074799551.00186
2022-12-23,BTC,322884484946.6077,6636480476.98991
2022-12-24,BTC,323992454902.6669,3608176912.10316
2022-12-25,BTC,323761497306.50684,4488178698.90651
2022-12-26,BTC,324835384948.265,4629771017.97432
2022-12-27,BTC,321363727065.9362,7109117005.22761
2022-12-28,BTC,318251590263.80304,7936371231.89402
2022-12-29,BTC,320081089139.22046,6423588227.18851
2022-12-30,BTC,319387194706.514,6868973492.56828
2022-12-31,BTC,318066160917.6291,4418902904.14264
2023-01-01,BTC,319670907154.7215,3482939407.91445
2023-01-02,BTC,321265002247.2439,5226730222.49978
2023-01-03,BTC,320922182113.7682,6050649095.32931
2023-01-04,BTC,324369544293.4295,8681579163.085
2023-01-05,BTC,323932356386.7127,5739689110.73687
2023-01-06,BTC,326513313120.37085,7556650364.77682
2023-01-07,BTC,326236304322.311,3182996134.55682
2023-01-08,BTC,328498009829.2725,4758270817.80769
2023-01-09,BTC,330884397269.81604,10256620754.534
2023-01-10,BTC,335747837175.3695,8300555363.26645
2023-01-11,BTC,343463621577.3181,10286356665.5492
2023-01-12,BTC,363433875432.7606,20151197412.6081
2023-01-13,BTC,382694927746.06995,16145322849.8813
2023-01-14,BTC,404717454271.446,21188492055.8525
2023-01-15,BTC,402139971938.0668,9617917648.42126
2023-01-16,BTC,408023232448.03577,15095237194.5955
2023-01-17,BTC,408003184105.71906,14023167964.1244
2023-01-18,BTC,398993060386.0528,18221791671.462
2023-01-19,BTC,405989633549.5902,11954332921.1647
2023-01-20,BTC,436621242754.64154,16935868176.6307
2023-01-21,BTC,439385714224.06366,19402684905.7722
2023-01-22,BTC,437732794648.68384,14383369426.8679
2023-01-23,BTC,441854991915.7521,15625863053.0581
2023-01-24,BTC,435747150905.5123,15772222839.8113
2023-01-25,BTC,445368746306.4168,18526956612.7746
2023-01-26,BTC,443456176561.58954,15302218684.5307
2023-01-27,BTC,444669613307.60205,14691605925.0453
2023-01-28,BTC,443504792891.1736,7358966126.75958
2023-01-29,BTC,458297300768.152,16001170091.8438
2023-01-30,BTC,439511464587.8264,15996934228.1605
2023-01-31,BTC,445901640172.674,13050986888.09
2023-02-01,BTC,457433839815.10974,15098181392.4395
2023-02-02,BTC,453182984739.08746,19232585774.2144
2023-02-03,BTC,452049702984.0979,15419972956.0465
2023-02-04,BTC,450328730991.77454,8113531828.06285
2023-02-05,BTC,442670747793.2454,10917213607.821
2023-02-06,BTC,438602754424.7974,13662558643.68
2023-02-07,BTC,448672031309.6344,16058609233.6734
2023-02-08,BTC,442353295733.7822,14953697927.4543
2023-02-09,BTC,420788022144.0468,19480232175.9227
2023-02-10,BTC,416996331015.9051,15582972586.6049
2023-02-11,BTC,421728294573.3244,8797826426.8499
2023-02-12,BTC,419961857108.6628,9797114286.65205
2023-02-13,BTC,420495779524.61456,13593901247.0303
2023-02-14,BTC,428690299515.88525,15340218926.0522
2023-02-15,BTC,468882522753.51,18862748183.1441
2023-02-16,BTC,458063860579.9492,23710030781.6329
2023-02-17,BTC,474775525177.3805,24328069687.4078
2023-02-18,BTC,475364602543.9585,9706544668.72446
2023-02-19,BTC,470188548638.2596,14575960826.2292
2023-02-20,BTC,478525110573.91046,16413216545.4704
2023-02-21,BTC,470880895681.777,18044237208.7492
2023-02-22,BTC,466335136342.27606,17523114359.3859
2023-02-23,BTC,461464448220.81104,17757804680.5178
2023-02-24,BTC,447313723306.11865,15543404688.2968
2023-02-25,BTC,447020226642.79895,8121640539.51481
2023-02-26,BTC,454423557531.8094,8560021742.37388
2023-02-27,BTC,453712418114.22455,12533527682.7301
2023-02-28,BTC,446816954241.5268,11032699585.1752
2023-03-01,BTC,455812950761.41614,13583383752.67
2023-03-02,BTC,453119084947.0604,10694027380.3035
2023-03-03,BTC,431520872630.53033,14981953672.1272
2023-03-04,BTC,431236820216.16016,4813757986.42702
2023-03-05,BTC,432910012445.1529,6437226222.97068
2023-03-06,BTC,432829758358.50635,8233597113.36039
2023-03-07,BTC,428217144455.89264,12337703894.7092
2023-03-08,BTC,419095929575.50745,12108297700.8883
2023-03-09,BTC,393011644658.6809,17901574390.0672
2023-03-10,BTC,390915883867.3412,23816614356.1623
2023-03-11,BTC,397596985986.37195,17742289263.6581
2023-03-12,BTC,426219300507.4272,16924248418.2428
2023-03-13,BTC,466582802785.16895,29691786573.6632
2023-03-14,BTC,478477196465.55774,30830652375.8215
2023-03-15,BTC,471560444512.56,26303317410.774
2023-03-16,BTC,483818462449.3984,19514577683.3104
2023-03-17,BTC,530352818442.7366,31289099128.6445
2023-03-18,BTC,521398305888.95514,19399308264.8227
2023-03-19,BTC,544599611414.525,19458023272.3305
2023-03-20,BTC,537846862752.9635,24549077847.1777
2023-03-21,BTC,544412485046.96814,20790263207.9498
2023-03-22,BTC,528376772923.254,18964688511.8051
2023-03-23,BTC,548629664659.69635,12478653274.6678
2023-03-24,BTC,530804620773.4184,15655049466.013
2023-03-25,BTC,531309425740.7959,5117311428.10001
2023-03-26,BTC,542166852116.8292,5389478867.1464
2023-03-27,BTC,524904198224.35614,8067988947.04281
2023-03-28,BTC,527419972348.9932,7758064510.15467
2023-03-29,BTC,548812901630.88776,9545801607.78093
2023-03-30,BTC,541731139042.2273,11059525124.5831
2023-03-31,BTC,551289644886.5577,8674259530.29281
2023-04-01,BTC,550925636746.9945,4152773641.06812
2023-04-02,BTC,544521897457.7699,4247446898.51221
2023-04-03,BTC,538531058881.4758,8815840109.3989
2023-04-04,BTC,543644520583.2456,6270156545.43499
2023-04-05,BTC,545145463891.8711,7183935480.08034
2023-04-06,BTC,542442263241.96606,4985264573.38122
2023-04-07,BTC,540295858608.64746,3177935904.6864
2023-04-08,BTC,540848505456.9017,2575794168.39842
2023-04-09,BTC,548489957869.8929,3864343192.26336
2023-04-10,BTC,574232641225.8341,7859290892.84022
2023-04-11,BTC,585084494471.6055,8967191913.21541
2023-04-12,BTC,578651893926.3026,8374453806.38746
2023-04-13,BTC,587535115392.9287,6989725585.21957
2023-04-14,BTC,589267023015.4193,9349243336.99043
2023-04-15,BTC,587035196990.9066,3706765071.30971
2023-04-16,BTC,586495138075.4224,4052465432.53039
2023-04-17,BTC,570205069298.4104,7071772295.57064
2023-04-18,BTC,587599723277.2472,7947308760.66231
2023-04-19,BTC,557242719709.9989,11021822315.3172
2023-04-20,BTC,546710916057.33606,8649744774.3872
2023-04-21,BTC,528172405706.8922,8535614918.72332
2023-04-22,BTC,538562166443.6984,4260267743.79879
2023-04-23,BTC,534274354377.7351,4120658132.68747
2023-04-24,BTC,532663425806.69855,7050552654.1377
2023-04-25,BTC,547831002433.11847,6847442589.98969
2023-04-26,BTC,549432360964.4666,15212447057.5315
2023-04-27,BTC,570387314623.2344,12363485144.1569
2023-04-28,BTC,568193179248.3892,7144326139.33317
2023-04-29,BTC,565715172681.3684,3207709786.45169
2023-04-30,BTC,568463747930.4902,5504280186.65025
2023-05-01,BTC,544350638079.246,7883497032.76295
2023-05-02,BTC,555518848523.076,6646631455.91449
2023-05-03,BTC,562407679427.0454,8265211496.74266
2023-05-04,BTC,558770759439.337,6166023948.11434
2023-05-05,BTC,572291761122.6547,7492150984.02663
2023-05-06,BTC,559663552176.2677,5931118826.14168
2023-05-07,BTC,557021382195.3127,3911869860.59195
2023-05-08,BTC,537011131120.9944,7737229754.28401
2023-05-09,BTC,535393735937.8805,4884140425.78725
2023-05-10,BTC,535492387106.549,8491614187.99078
2023-05-11,BTC,522739066994.568,6425277783.8665
2023-05-12,BTC,518638152372.56696,7818548935.83939
2023-05-13,BTC,519980779846.8074,2838317748.94893
2023-05-14,BTC,521499075810.7013,2882677526.95002
2023-05-15,BTC,527594953250.6773,5590897813.89406
2023-05-16,BTC,523631551804.1511,4764764947.28637
2023-05-17,BTC,530931006408.4277,5810913341.00315
2023-05-18,BTC,520146384933.0292,6212796258.1811
2023-05-19,BTC,521068147947.558,4389699021.58263
2023-05-20,BTC,525185993610.3449,1915270275.4107
2023-05-21,BTC,518937128063.57935,2854390677.01868
2023-05-22,BTC,520543460954.97534,4451246527.73625
2023-05-23,BTC,527704099086.77527,5505951484.51493
2023-05-24,BTC,510566222468.4846,7096599462.91324
2023-05-25,BTC,513370789092.2958,5832917354.58186
2023-05-26,BTC,517962100400.9786,5003777162.30405
2023-05-27,BTC,520586999345.351,2538585694.49905
2023-05-28,BTC,544710821944.3064,5798613422.82504
2023-05-29,BTC,538293946912.9947,6119584360.69081
2023-05-30,BTC,537301203182.37537,5484483730.76384
2023-05-31,BTC,527731641093.4781,6911520753.53008
2023-06-01,BTC,520147121316.72687,6363290083.97795
2023-06-02,BTC,528510029107.58826,6652686405.18054
2023-06-03,BTC,525122689418.9404,2858086295.59844
2023-06-04,BTC,526676790956.72736,3471882669.18043
2023-06-05,BTC,500084181918.0878,10148508271.7087
2023-06-06,BTC,527802559981.0705,9619485776.8066
2023-06-07,BTC,510870113654.00055,8417286897.00551
2023-06-08,BTC,514427849387.03986,4618255536.75047
2023-06-09,BTC,513466277051.1745,4223919193.03668
2023-06-10,BTC,501707862683.3152,8255423375.05576
2023-06-11,BTC,502580307777.0159,3912637767.86875
2023-06-12,BTC,502604249932.6571,4670223904.59891
2023-06-13,BTC,502125710654.5159,5877742254.14895
2023-06-14,BTC,486948042919.9202,5863303245.96844
2023-06-15,BTC,495926918719.6621,6053072252.21111
2023-06-16,BTC,510944432248.7327,6021517323.11284
2023-06-17,BTC,514505988281.25287,3578241960.02115
2023-06-18,BTC,511422019499.6096,2867206944.91207
2023-06-19,BTC,519675836338.162,4868829634.88203
2023-06-20,BTC,549340968935.672,9160851015.98744
2023-06-21,BTC,584182850882.5013,14825598404.502
2023-06-22,BTC,581355386790.9049,8687518014.14314
2023-06-23,BTC,594691002089.546,11839148108.0887
2023-06-24,BTC,592984835953.4076,4875703648.32346
2023-06-25,BTC,591430505950.9973,5256751662.66916
2023-06-26,BTC,587351447287.8134,7410950245.38251
2023-06-27,BTC,595360633206.1908,7234774435.83242
2023-06-28,BTC,584450413633.0168,5909934222.4884
2023-06-29,BTC,591404272513.048,4914939135.46498
2023-06-30,BTC,591894717187.0422,11780502234.0865
2023-07-01,BTC,593807120118.1417,2726601695.1136
2023-07-02,BTC,594083065323.3347,3537090094.08341
2023-07-03,BTC,604617684181.0029,6043993583.41985
2023-07-04,BTC,598131495142.3197,4748446596.38134
2023-07-05,BTC,592293990836.9595,4829206679.15812
2023-07-06,BTC,582258236308.4534,9654693738.59838
2023-07-07,BTC,589091989840.958,5314294892.34864
2023-07-08,BTC,587838636815.4672,2261205453.26375
2023-07-09,BTC,585920361083.212,2596995708.68072
2023-07-10,BTC,590445229947.0143,6215298401.39139
2023-07-11,BTC,594775689277.0168,4874528785.89643
2023-07-12,BTC,590322472174.5057,6230948433.22709
2023-07-13,BTC,610728166020.4672,10790373342.4088
2023-07-14,BTC,588915499105.7461,8953014991.66469
2023-07-15,BTC,588557285440.3251,2265207886.0573
2023-07-16,BTC,587787667157.1555,2764118875.90415
2023-07-17,BTC,585753069498.2948,5106405292.94993
2023-07-18,BTC,579798246310.3221,5094855133.8525
2023-07-19,BTC,581327738448.3727,4532638264.22731
2023-07-20,BTC,579263933757.5835,5669369708.51089
2023-07-21,BTC,581502126093.2744,3704983459.07881
2023-07-22,BTC,577762692312.1978,2219276843.90275
2023-07-23,BTC,584409586208.3058,3083037645.9961
2023-07-24,BTC,567172583835.5377,6486581945.12438
2023-07-25,BTC,568031588349.4268,3444990279.57299
2023-07-26,BTC,570786020995.8512,5178877856.80641
2023-07-27,BTC,567702667641.671,4153175440.06141
2023-07-28,BTC,569956745528.741,4329003455.71212
2023-07-29,BTC,570837626124.9584,1931308938.76061
2023-07-30,BTC,568971946350.4604,2998235280.57321
2023-07-31,BTC,568161304123.1444,4799611830.71239
2023-08-01,BTC,573626834711.752,7836049469.24089
2023-08-02,BTC,566723906311.3193,7872215309.45023
2023-08-03,BTC,567708072135.62,5148828183.38209
2023-08-04,BTC,565102898970.0577,4719711906.13087
2023-08-05,BTC,565050006983.1484,2030023814.6101
2023-08-06,BTC,564981518319.1797,2353549520.77712
2023-08-07,BTC,567270450866.943,5542085527.16535
2023-08-08,BTC,579258937400.4265,7298489071.92482
2023-08-09,BTC,575465345987.5969,6264604698.42638
2023-08-10,BTC,572516652889.1097,4537729588.20097
2023-08-11,BTC,571953498583.0272,3635531576.6074
2023-08-12,BTC,572294481733.854,1601995960.37774
2023-08-13,BTC,569797456814.3981,1969606358.30211
2023-08-14,BTC,572219165382.1079,5411567058.55043
2023-08-15,BTC,567553842371.7332,4488882769.7619
2023-08-16,BTC,559540898713.4391,5397398364.49976
2023-08-17,BTC,518824196992.3581,13687172656.8134
2023-08-18,BTC,506719180176.8718,9612175514.89753
2023-08-19,BTC,507843828672.9706,3644527423.40912
2023-08-20,BTC,509475768372.07227,2734270910.77967
2023-08-21,BTC,508576908784.24,4879156212.88893
2023-08-22,BTC,505666970507.7364,5539445605.87154
2023-08-23,BTC,514916563795.6458,6338027659.6103
2023-08-24,BTC,508605062140.85895,4584258863.60829
2023-08-25,BTC,506954581484.77936,4684616570.96296
2023-08-26,BTC,506301182375.6108,1364857637.35271
2023-08-27,BTC,507881219035.4736,1634778171.90988
2023-08-28,BTC,508229798236.06354,3675374039.36693
2023-08-29,BTC,538804434657.69055,11854107500.738
2023-08-30,BTC,531558900196.0871,6179730013.96715
2023-08-31,BTC,505409690842.3523,8209623515.08303
2023-09-01,BTC,502472681320.6064,6902128000.88052
2023-09-02,BTC,503772923101.216,2929835094.58975
2023-09-03,BTC,505634064276.9361,3089859704.8954
2023-09-04,BTC,502483154477.98334,3678098576.83685
2023-09-05,BTC,502168852413.6942,3712055278.70461
2023-09-06,BTC,501653557916.837,4656976560.44284
2023-09-07,BTC,510555856977.8189,3723070041.10573
2023-09-08,BTC,504618646366.032,3507237481.97328
2023-09-09,BTC,504446774367.6367,1187645696.0485
2023-09-10,BTC,503240183985.3009,2263377937.99306
2023-09-11,BTC,489697629060.51953,5417217457.76919
2023-09-12,BTC,503838775481.52295,7239867563.2473
2023-09-13,BTC,511016547221.9484,4279985003.82317
2023-09-14,BTC,517457530984.23016,4696088237.19709
2023-09-15,BTC,519760082134.145,3424122725.27205
2023-09-16,BTC,517506259356.38794,1744591047.68174
2023-09-17,BTC,516494120490.55426,1490607082.23163
2023-09-18,BTC,521630111130.5716,5560639373.11866
2023-09-19,BTC,530432200788.9904,4913249704.95742
2023-09-20,BTC,528865632041.9488,4633520638.69706
2023-09-21,BTC,517938166731.5329,4276124173.70127
2023-09-22,BTC,518145793262.0893,2843604495.26479
2023-09-23,BTC,518067003459.20776,1166107250.28924
2023-09-24,BTC,512454598334.4112,2095763667.57846
2023-09-25,BTC,512520696246.095,4051736612.2113
2023-09-26,BTC,510705063524.10785,2834296816.29659
2023-09-27,BTC,513490549820.47455,4845264264.86937
2023-09-28,BTC,527111733520.92126,5964040338.68015
2023-09-29,BTC,524754246922.81,4361323030.38448
2023-09-30,BTC,526073093616.7237,1755807865.42987
2023-10-01,BTC,545060830633.9652,3789419594.09173
2023-10-02,BTC,537594432787.1499,8727177078.79985
2023-10-03,BTC,535150716312.29047,4947479217.07104
2023-10-04,BTC,542157740802.6999,4802327917.73492
2023-10-05,BTC,534947755956.13696,5332495417.61373
2023-10-06,BTC,545032774162.6376,6071007807.01223
2023-10-07,BTC,545663221045.67993,2616586287.0762
2023-10-08,BTC,544978512422.1076,3254719839.19729
2023-10-09,BTC,538275597960.00214,5457622957.33813
2023-10-10,BTC,534956624501.6669,4514397807.13586
2023-10-11,BTC,523440934621.2323,6260905029.8434
2023-10-12,BTC,521774344475.74725,4287513478.22333
2023-10-13,BTC,523770269515.9214,4544161112.75262
2023-10-14,BTC,524176108562.75214,1882805808.42809
2023-10-15,BTC,529440285566.39777,2820659277.20147
2023-10-16,BTC,556327162174.4191,12324231538.4948
2023-10-17,BTC,554919826688.8004,6382458113.24064
2023-10-18,BTC,552893715020.0322,5498621182.7419
2023-10-19,BTC,559989684490.2711,6304460034.5032
2023-10-20,BTC,579818457347.6527,9627457733.97917
2023-10-21,BTC,584093133773.0231,4908622874.48384
2023-10-22,BTC,585324500584.1046,4357335589.33747
2023-10-23,BTC,643334765892.806,16565435018.9741
2023-10-24,BTC,661454292586.7697,19576541722.8764
2023-10-25,BTC,673349438741.381,11314675190.1748
2023-10-26,BTC,667384425419.4128,8615390557.1139
2023-10-27,BTC,661861216442.4817,7105739348.65594
2023-10-28,BTC,665695994028.7043,3717269221.56945
2023-10-29,BTC,675152083745.6385,4172953364.72907
2023-10-30,BTC,673638496021.2749,6957948419.08287
2023-10-31,BTC,676431849484.7964,6883517299.59123
2023-11-01,BTC,692001591886.2856,9548618314.35979
2023-11-02,BTC,681309570415.5433,9262709776.03869
2023-11-03,BTC,677927038798.8893,7095965429.4109
2023-11-04,BTC,685441863797.9692,3374871978.97986
2023-11-05,BTC,685750422606.9633,4822792964.071
2023-11-06,BTC,684072353457.0869,5083270154.96419
2023-11-07,BTC,691930690430.0776,7351195616.13866
2023-11-08,BTC,699376281704.5089,6911668170.52854
2023-11-09,BTC,716551269713.5323,15948098456.8781
2023-11-10,BTC,730110600644.3363,8914376429.05293
2023-11-11,BTC,722575118046.0164,5097651991.82345
2023-11-12,BTC,724046805388.6791,4172077176.72745
2023-11-13,BTC,714107277954.3352,7867716300.19743
2023-11-14,BTC,695523122553.6345,10073551301.0385
2023-11-15,BTC,739525714298.6049,10978796242.1826
2023-11-16,BTC,706723664687.0618,10843548581.158
2023-11-17,BTC,714757510003.9954,8609484089.36373
2023-11-18,BTC,714942322047.2709,3820646508.27299
2023-11-19,BTC,731895327518.4427,4365444223.66059
2023-11-20,BTC,733367477325.5005,8633330601.56019
2023-11-21,BTC,704450637687.3756,11345690429.9683
2023-11-22,BTC,731226964175.8768,9696815489.42801
2023-11-23,BTC,729476032042.607,5661761184.07023
2023-11-24,BTC,737474104744.7794,9283265713.24858
2023-11-25,BTC,739102058354.121,2935657938.97158
2023-11-26,BTC,732929768941.7416,4749678489.38109
2023-11-27,BTC,728003902580.5377,7489775041.37108
2023-11-28,BTC,739756186708.6306,8682782877.3945
2023-11-29,BTC,740147934698.2544,7825117481.34727
2023-11-30,BTC,737556192386.4604,5939392550.35872
2023-12-01,BTC,756975202401.7816,9347568826.5086
2023-12-02,BTC,771845911078.7955,5949409529.20288
2023-12-03,BTC,781978503111.6078,6093915090.9456
2023-12-04,BTC,819810743285.1487,15988298256.6012
2023-12-05,BTC,862036250724.3539,15948537678.6109
2023-12-06,BTC,855790704203.0582,13324410750.8896
2023-12-07,BTC,846760011628.9463,11573711318.6813
2023-12-08,BTC,864843357731.6556,10161998447.9261
2023-12-09,BTC,855787955926.2657,6797659427.68227
2023-12-10,BTC,855683506559.4653,4823569819.0459
2023-12-11,BTC,806362223760.3176,17260175545.0967
2023-12-12,BTC,811435726173.2714,10941804000.8406
2023-12-13,BTC,840275791000.0148,11726004748.7097
2023-12-14,BTC,842156042637.0099,11311843952.8044
2023-12-15,BTC,821551732456.0333,8608453744.13104
2023-12-16,BTC,825997582210.4384,6093493256.47068
2023-12-17,BTC,810877031378.7363,7021378472.63511
2023-12-18,BTC,834547547301.949,11494320344.9462
2023-12-19,BTC,827467989591.4052,10621280570.4609
2023-12-20,BTC,853606590402.8163,12722756432.9521
2023-12-21,BTC,858835832285.3038,10320384226.3341
